sciName
"Neotoma phenax"
"Neotoma picta"
"Neotoma stephensi"
"Xenomys nelsoni"
"Ochrotomys nuttalli"
"Onychomys arenicola"
"Onychomys leucogaster"
"Onychomys torridus"
"Habromys chinanteco"
"Habromys delicatulus"
"Habromys ixtlani"
"Habromys lepturus"
"Habromys lophurus"
"Habromys schmidlyi"
"Habromys simulatus"
"Megadontomys cryophilus"
"Megadontomys nelsoni"
"Megadontomys thomasi"
"Neotomodon alstoni"
"Osgoodomys banderanus"
"Peromyscus amplus"
"Peromyscus angelensis"
"Peromyscus attwateri"
"Peromyscus avius"
"Peromyscus aztecus"
"Peromyscus bakeri"
"Peromyscus beatae"
"Peromyscus boylii"
"Peromyscus bullatus"
"Peromyscus californicus"
"Peromyscus caniceps"
"Peromyscus carletoni"
"Peromyscus carolpattonae"
"Peromyscus chrysopus"
"Peromyscus collinus"
"Peromyscus cordillerae"
"Peromyscus crinitus"
"Peromyscus dickeyi"
"Peromyscus difficilis"
"Peromyscus ensinki"
"Peromyscus eremicus"
"Peromyscus eva"
"Peromyscus felipensis"
"Peromyscus fraterculus"
"Peromyscus furvus"
"Peromyscus gambelii"
"Peromyscus gardneri"
"Peromyscus gossypinus"
"Peromyscus grandis"
"Peromyscus gratus"
"Peromyscus greenbaumi"
"Peromyscus guardia"
"Peromyscus guatemalensis"
"Peromyscus gymnotis"
"Peromyscus hooperi"
"Peromyscus hylocetes"
"Peromyscus keeni"
"Peromyscus kilpatricki"
"Peromyscus labecula"
"Peromyscus laceianus"
"Peromyscus latirostris"
"Peromyscus leucopus"
"Peromyscus leucurus"
"Peromyscus levipes"
"Peromyscus madrensis"
"Peromyscus maniculatus"
"Peromyscus mayensis"
"Peromyscus megalops"
"Peromyscus mekisturus"
"Peromyscus melanocarpus"
"Peromyscus melanophrys"
"Peromyscus melanotis"
"Peromyscus melanurus"
"Peromyscus merriami"
"Peromyscus mexicanus"
"Peromyscus micropus"
"Peromyscus nasutus"
"Peromyscus nicaraguae"
"Peromyscus nudipes"
"Peromyscus ochraventer"
"Peromyscus pectoralis"
"Peromyscus pembertoni"
"Peromyscus perfulvus"
"Peromyscus polionotus"
"Peromyscus polius"
"Peromyscus purepechus"
"Peromyscus sagax"
"Peromyscus salvadorensis"
"Peromyscus schmidlyi"
"Peromyscus sejugis"
"Peromyscus simulus"
"Peromyscus slevini"
"Peromyscus sonoriensis"
"Peromyscus spicilegus"
"Peromyscus stephani"
"Peromyscus stirtoni"
"Peromyscus totontepecus"
"Peromyscus tropicalis"
"Peromyscus truei"
"Peromyscus winkelmanni"
"Peromyscus yucatanicus"
"Peromyscus zamorae"
"Peromyscus zarhynchus"
"Podomys floridanus"
"Isthmomys flavidus"
"Isthmomys pirrensis"
"Reithrodontomys albilabris"
"Reithrodontomys australis"
"Reithrodontomys brevirostris"
"Reithrodontomys burti"
"Reithrodontomys cherrii"
"Reithrodontomys chrysopsis"
"Reithrodontomys creper"
"Reithrodontomys darienensis"
"Reithrodontomys fulvescens"
"Reithrodontomys garichensis"
"Reithrodontomys gracilis"
"Reithrodontomys hirsutus"
"Reithrodontomys humulis"
"Reithrodontomys megalotis"
"Reithrodontomys mexicanus"
"Reithrodontomys microdon"
"Reithrodontomys montanus"
"Reithrodontomys musseri"
"Reithrodontomys nerterus"
"Reithrodontomys paradoxus"
"Reithrodontomys raviventris"
"Reithrodontomys rodriguezi"
"Reithrodontomys spectabilis"
"Reithrodontomys sumichrasti"
"Reithrodontomys tenuirostris"
"Reithrodontomys wagneri"
"Reithrodontomys zacatecae"
"Abrothrix andina"
"Abrothrix hirta"
"Abrothrix illutea"
"Abrothrix jelskii"
"Abrothrix lanosa"
"Abrothrix longipilis"
"Abrothrix manni"
"Abrothrix olivacea"
"Abrothrix sanborni"
"Chelemys megalonyx"
"Geoxus annectens"
"Geoxus lafkenche"
"Geoxus michaelseni"
"Geoxus valdivianus"
"Notiomys edwardsii"
"Paynomys macronyx"
"Akodon aerosus"
"Akodon affinis"
"Akodon albiventer"
"Akodon azarae"
"Akodon baliolus"
"Akodon boliviensis"
"Akodon budini"
"Akodon caenosus"
"Akodon cursor"
"Akodon dayi"
"Akodon diauarum"
"Akodon dolores"
"Akodon fumeus"
"Akodon iniscatus"
"Akodon josemariarguedasi"
"Akodon juninensis"
"Akodon kadiweu"
"Akodon kofordi"
"Akodon kotosh"
"Akodon lindberghi"
"Akodon lutescens"
"Akodon mimus"
"Akodon mollis"
"Akodon montensis"
"Akodon mystax"
"Akodon oenos"
"Akodon orophilus"
"Akodon paranaensis"
"Akodon pervalens"
"Akodon philipmyersi"
"Akodon polopi"
"Akodon reigi"
"Akodon sanctipaulensis"
"Akodon siberiae"
"Akodon simulator"
"Akodon spegazzinii"
"Akodon subfuscus"
"Akodon surdus"
"Akodon sylvanus"
"Akodon toba"
"Akodon torques"
"Akodon varius"
"Bibimys chacoensis"
"Bibimys labiosus"
"Bibimys torresi"
"Blarinomys breviceps"
"Brucepattersonius griserufescens"
"Brucepattersonius iheringi"
"Brucepattersonius nebulosus"
"Brucepattersonius soricinus"
"Castoria angustidens"
"Deltamys araucaria"
"Deltamys kempi"
"Gyldenstolpia fronto"
"Gyldenstolpia planaltensis"
"Juscelinomys candango"
"Juscelinomys huanchacae"
"Kunsia tomentosus"
"Lenoxus apicalis"
"Necromys amoenus"
"Necromys lactens"
"Necromys lasiurus"
"Necromys lenguarum"
"Necromys lilloi"
"Necromys obscurus"
"Necromys punctulatus"
"Necromys urichi"
"Oxymycterus amazonicus"
"Oxymycterus caparaoe"
"Oxymycterus dasytrichus"
"Oxymycterus delator"
"Oxymycterus hiska"
"Oxymycterus hucucha"
"Oxymycterus inca"
"Oxymycterus itapeby"
"Oxymycterus josei"
"Oxymycterus juliacae"
"Oxymycterus nasutus"
"Oxymycterus nigrifrons"
"Oxymycterus paramensis"
"Oxymycterus quaestor"
"Oxymycterus rufus"
"Oxymycterus wayku"
"Oxymycterus willkaurco"
"Podoxymys roraimae"
"Scapteromys aquaticus"
"Scapteromys meridionalis"
"Scapteromys tumidus"
"Thalpomys cerradensis"
"Thalpomys lasiotis"
"Thaptomys nigrita"
"Andinomys edax"
"Punomys kofordi"
"Punomys lemminus"
"Euneomys chinchilloides"
"Euneomys fossor"
"Irenomys tarsalis"
"Neotomys ebriosus"
"Anotomys leander"
"Chibchanomys trichotis"
"Daptomys ferreirai"
"Daptomys mussoi"
"Daptomys oyapocki"
"Daptomys peruviensis"
"Daptomys venezuelae"
"Ichthyomys hydrobates"
"Ichthyomys orientalis"
"Ichthyomys pinei"
"Ichthyomys pittieri"
"Ichthyomys stolzmanni"
"Ichthyomys tweedii"
"Neusticomys monticolus"
"Neusticomys orcesi"
"Neusticomys vossi"
"Rheomys mexicanus"
"Rheomys raptor"
"Rheomys thomasi"
"Rheomys underwoodi"
"Abrawayaomys ruschii"
"Chinchillula sahamae"
"Cordimus hooijeri"
"Delomys altimontanus"
"Delomys dorsalis"
"Delomys sublineatus"
"Neomicroxus bogotensis"
"Neomicroxus latebricola"
"Aegialomys baroni"
"Aegialomys galapagoensis"
"Aegialomys ica"
"Aegialomys xanthaeolus"
"Amphinectomys savamis"
"Antillomys rayi"
"Cerradomys akroai"
"Cerradomys goytaca"
"Cerradomys langguthi"
"Cerradomys maracajuensis"
"Cerradomys marinhus"
"Cerradomys scotti"
"Cerradomys subflavus"
"Cerradomys vivoi"
"Drymoreomys albimaculatus"
"Eremoryzomys mesocaudis"
"Eremoryzomys polius"
"Euryoryzomys cerqueirai"
"Euryoryzomys emmonsae"
"Euryoryzomys lamia"
"Euryoryzomys legatus"
"Euryoryzomys macconnelli"
"Euryoryzomys nitidus"
"Euryoryzomys russatus"
"Handleyomys alfaroi"
"Handleyomys chapmani"
"Handleyomys fuscatus"
"Handleyomys guerrerensis"
"Handleyomys intectus"
"Handleyomys melanotis"
"Handleyomys rhabdops"
"Handleyomys rostratus"
"Handleyomys saturatior"
"Holochilus brasiliensis"
"Holochilus chacarius"
"Holochilus lagigliai"
"Holochilus nanus"
"Holochilus oxe"
"Holochilus sciureus"
"Holochilus venezuelae"
"Hylaeamys acritus"
"Hylaeamys megacephalus"
"Hylaeamys oniscus"
"Hylaeamys perenensis"
"Hylaeamys seuanezi"
"Hylaeamys tatei"
"Hylaeamys yunganus"
"Lundomys molitor"
"Megalomys camerhogne"
"Megalomys desmarestii"
"Megalomys georginae"
"Megalomys luciae"
"Megaoryzomys curioi"
"Melanomys caliginosus"
"Melanomys chrysomelas"
"Melanomys columbianus"
"Melanomys idoneus"
"Melanomys robustulus"
"Melanomys zunigae"
"Microakodontomys transitorius"
"Microryzomys altissimus"
"Microryzomys minutus"
"Mindomys hammondi"
"Mindomys kutuku"
"Neacomys aletheia"
"Neacomys amoenus"
"Neacomys auriventer"
"Neacomys carceleni"
"Neacomys dubosti"
"Neacomys elieceri"
"Neacomys guianae"
"Neacomys jau"
"Neacomys leilae"
"Neacomys macedoruizi"
"Neacomys marajoara"
"Neacomys marci"
"Neacomys minutus"
"Neacomys musseri"
"Neacomys oliveirai"
"Neacomys paracou"
"Neacomys pictus"
"Neacomys rosalindae"
"Neacomys serranensis"
"Neacomys spinosus"
"Neacomys tenuipes"
"Neacomys vargasllosai"
"Neacomys vossi"
"Neacomys xingu"
"Nectomys apicalis"
"Nectomys magdalenae"
"Nectomys palmipes"
"Nectomys rattus"
"Nectomys saturatus"
"Nectomys squamipes"
"Nephelomys albigularis"
"Nephelomys auriventer"
"Nephelomys caracolus"
"Nephelomys childi"
"Nephelomys devius"
"Nephelomys keaysi"
"Nephelomys levipes"
"Nephelomys maculiventer"
"Nephelomys meridensis"
"Nephelomys moerex"
"Nephelomys nimbosus"
"Nephelomys pectoralis"
"Nephelomys pirrensis"
"Nephelomys ricardopalmai"
"Nesoryzomys darwini"
"Nesoryzomys fernandinae"
"Nesoryzomys indefessus"
"Nesoryzomys narboroughi"
"Nesoryzomys swarthi"
"Noronhomys vespuccii"
"Oecomys auyantepui"
"Oecomys bicolor"
"Oecomys catherinae"
"Oecomys cleberi"
"Oecomys concolor"
"Oecomys flavicans"
"Oecomys franciscorum"
"Oecomys jamari"
"Oecomys mamorae"
"Oecomys matogrossensis"
"Oecomys paricola"
"Oecomys phaeotis"
"Oecomys rex"
"Oecomys roberti"
"Oecomys rutilus"
"Oecomys speciosus"
"Oecomys superans"
"Oecomys sydandersoni"
"Oecomys tapajinus"
"Oecomys trinitatis"
"Oligoryzomys andinus"
"Oligoryzomys arenalis"
"Oligoryzomys brendae"
"Oligoryzomys chacoensis"
"Oligoryzomys costaricensis"
"Oligoryzomys delicatus"
"Oligoryzomys destructor"
"Oligoryzomys flavescens"
"Oligoryzomys fulvescens"
"Oligoryzomys griseolus"
"Oligoryzomys guille"
"Oligoryzomys longicaudatus"
"Oligoryzomys mattogrossae"
"Oligoryzomys messorius"
"Oligoryzomys microtis"
"Oligoryzomys moojeni"
"Oligoryzomys nigripes"
"Oligoryzomys pachecoi"
"Oligoryzomys rupestris"
"Oligoryzomys stramineus"
"Oligoryzomys utiaritensis"
"Oligoryzomys vegetus"
"Oligoryzomys victus"
"Oreoryzomys balneator"
"Oryzomys albiventer"
"Oryzomys antillarum"
"Oryzomys couesi"
"Oryzomys dimidiatus"
"Oryzomys gorgasi"
"Oryzomys nelsoni"
"Oryzomys palustris"
"Oryzomys peninsulae"
"Oryzomys texensis"
"Pattonimus ecominga"
"Pattonimus musseri"
"Pennatomys nivalis"
"Pseudoryzomys simplex"
"Scolomys melanops"
"Scolomys ucayalensis"
"Sigmodontomys alfari"
"Sooretamys angouya"
"Tanyuromys aphrastus"
"Tanyuromys thomasleei"
"Transandinomys bolivaris"
"Transandinomys talamancae"
"Zygodontomys brevicauda"
"Zygodontomys brunneus"
"Andalgalomys olrogi"
"Andalgalomys pearsoni"
"Auliscomys boliviensis"
"Auliscomys pictus"
"Auliscomys sublimis"
"Calassomys apicalis"
"Calomys achaku"
"Calomys boliviae"
"Calomys callidus"
"Calomys callosus"
"Calomys cerqueirai"
"Calomys chinchilico"
"Calomys expulsus"
"Calomys fecundus"
"Calomys frida"
"Calomys hummelincki"
"Calomys laucha"
"Calomys lepidus"
"Calomys mattevii"
"Calomys miurus"
"Calomys musculinus"
"Calomys sorella"
"Calomys tener"
"Calomys tocantinsi"
"Calomys venustus"
"Eligmodontia bolsonensis"
"Eligmodontia dunaris"
"Eligmodontia hirtipes"
"Eligmodontia moreni"
"Eligmodontia morgani"
"Eligmodontia puerulus"
"Eligmodontia typus"
"Galenomys garleppii"
"Graomys chacoensis"
"Graomys domorum"
"Graomys edithae"
"Graomys griseoflavus"
"Loxodontomys micropus"
"Phyllotis alisosiensis"
"Phyllotis amicus"
"Phyllotis andium"
"Phyllotis anitae"
"Phyllotis bonariensis"
"Phyllotis camiari"
"Phyllotis caprinus"
"Phyllotis darwinii"
"Phyllotis definitus"
"Phyllotis gerbillus"
"Phyllotis haggardi"
"Phyllotis limatus"
"Phyllotis magister"
"Phyllotis nogalaris"
"Phyllotis occidens"
"Phyllotis osgoodi"
"Phyllotis osilae"
"Phyllotis pearsoni"
"Phyllotis pehuenche"
"Phyllotis rupestris"
"Phyllotis stenops"
"Phyllotis tucumanus"
"Phyllotis vaccarum"
"Phyllotis xanthopygus"
"Salinomys delicatus"
"Tapecomys primus"
"Tapecomys wolffsohni"
"Reithrodon auritus"
"Reithrodon caurinus"
"Reithrodon typicus"
"Rhagomys longilingua"
"Rhagomys rufescens"
"Rhagomys septentrionalis"
"Sigmodon alleni"
"Sigmodon alstoni"
"Sigmodon arizonae"
"Sigmodon fulviventer"
"Sigmodon hirsutus"
"Sigmodon hispidus"
"Sigmodon inopinatus"
"Sigmodon leucotis"
"Sigmodon mascotensis"
"Sigmodon ochrognathus"
"Sigmodon peruanus"
"Sigmodon planifrons"
"Sigmodon toltecus"
"Sigmodon zanjonensis"
"Aepeomys lugens"
"Aepeomys reigi"
"Chilomys carapazi"
"Chilomys fumeus"
"Chilomys georgeledecii"
"Chilomys instans"
"Chilomys neisi"
"Chilomys percequilloi"
"Chilomys weksleri"
"Rhipidomys albujai"
"Rhipidomys austrinus"
"Rhipidomys bezerrensis"
"Rhipidomys caracolensis"
"Rhipidomys cariri"
"Rhipidomys caucensis"
"Rhipidomys couesi"
"Rhipidomys emiliae"
"Rhipidomys fulviventer"
"Rhipidomys gardneri"
"Rhipidomys ipukensis"
"Rhipidomys itoan"
"Rhipidomys latimanus"
"Rhipidomys leucodactylus"
"Rhipidomys macconnelli"
"Rhipidomys macrurus"
"Rhipidomys mastacalis"
"Rhipidomys modicus"
"Rhipidomys nitela"
"Rhipidomys ochoagrateroli"
"Rhipidomys ochrogaster"
"Rhipidomys similis"
"Rhipidomys tenuicauda"
"Rhipidomys tribei"
"Rhipidomys venezuelae"
"Rhipidomys venustus"
"Rhipidomys wetzeli"
"Rhipidomys ybyrae"
"Thomasomys andersoni"
"Thomasomys antoniobracki"
"Thomasomys apeco"
"Thomasomys aureus"
"Thomasomys auricularis"
"Thomasomys australis"
"Thomasomys baeops"
"Thomasomys bombycinus"
"Thomasomys burneoi"
"Thomasomys caudivarius"
"Thomasomys cinereiventer"
"Thomasomys cinereus"
"Thomasomys cinnameus"
"Thomasomys contradictus"
"Thomasomys daphne"
"Thomasomys dispar"
"Thomasomys eleusis"
"Thomasomys emeritus"
"Thomasomys erro"
"Thomasomys fumeus"
"Thomasomys gracilis"
"Thomasomys hudsoni"
"Thomasomys hylophilus"
"Thomasomys incanus"
"Thomasomys ischyrus"
"Thomasomys kalinowskii"
"Thomasomys ladewi"
"Thomasomys laniger"
"Thomasomys lojapiuranus"
"Thomasomys macrotis"
"Thomasomys monochromos"
"Thomasomys nicefori"
"Thomasomys niveipes"
"Thomasomys notatus"
"Thomasomys onkiro"
"Thomasomys oreas"
"Thomasomys pagaibambensis"
"Thomasomys paramorum"
"Thomasomys pardignasi"
"Thomasomys popayanus"
"Thomasomys praetor"
"Thomasomys princeps"
"Thomasomys pyrrhonotus"
"Thomasomys rosalinda"
"Thomasomys salazari"
"Thomasomys shallqukucha"
"Thomasomys silvestris"
"Thomasomys taczanowskii"
"Thomasomys ucucha"
"Thomasomys vestitus"
"Thomasomys vulcani"
"Juliomys ossitenuis"
"Juliomys pictipes"
"Juliomys rimofrons"
"Juliomys ximenezi"
"Phaenomys ferrugineus"
"Wiedomys cerradensis"
"Wiedomys pyrrhorinos"
"Wilfredomys oenax"
"Nyctomys sumichrasti"
"Otonyctomys hatti"
"Ototylomys chiapensis"
"Ototylomys phyllotis"
"Tylomys bullaris"
"Tylomys fulviventer"
"Tylomys mirae"
"Tylomys nudicaudus"
"Tylomys panamensis"
"Tylomys tumbalensis"
"Tylomys watsoni"
"Acomys cahirinus"
"Acomys chudeaui"
"Acomys cilicicus"
"Acomys cineraceus"
"Acomys dimidiatus"
"Acomys ignitus"
"Acomys johannis"
"Acomys kempi"
"Acomys louisae"
"Acomys minous"
"Acomys mullah"
"Acomys muzei"
"Acomys nesiotes"
"Acomys ngurui"
"Acomys percivali"
"Acomys russatus"
"Acomys selousi"
"Acomys seurati"
"Acomys spinosissimus"
"Acomys subspinosus"
"Acomys wilsoni"
"Deomys ferrugineus"
"Lophuromys angolensis"
"Lophuromys ansorgei"
"Lophuromys aquilus"
"Lophuromys brevicaudus"
"Lophuromys brunneus"
"Lophuromys chercherensis"
"Lophuromys chrysopus"
"Lophuromys cinereus"
"Lophuromys dieterleni"
"Lophuromys dudui"
"Lophuromys eisentrauti"
"Lophuromys flavopunctatus"
"Lophuromys huttereri"
"Lophuromys kilonzoi"
"Lophuromys laticeps"
"Lophuromys luteogaster"
"Lophuromys machangui"
"Lophuromys makundii"
"Lophuromys margarettae"
"Lophuromys medicaudatus"
"Lophuromys melanonyx"
"Lophuromys menageshae"
"Lophuromys nudicaudus"
"Lophuromys pseudosikapusi"
"Lophuromys rahmi"
"Lophuromys rita"
"Lophuromys roseveari"
"Lophuromys sabunii"
"Lophuromys sikapusi"
"Lophuromys simensis"
"Lophuromys stanleyi"
"Lophuromys verhageni"
"Lophuromys woosnami"
"Lophuromys zena"
"Uranomys ruddi"
"Ammodillus imbellis"
"Desmodilliscus braueri"
"Pachyuromys duprasi"
"Brachiones przewalskii"
"Gerbillus acticola"
"Gerbillus agag"
"Gerbillus amoenus"
"Gerbillus andersoni"
"Gerbillus aquilus"
"Gerbillus bottai"
"Gerbillus brockmani"
"Gerbillus burtoni"
"Gerbillus campestris"
"Gerbillus cheesmani"
"Gerbillus dasyurus"
"Gerbillus dunni"
"Gerbillus famulus"
"Gerbillus floweri"
"Gerbillus garamantis"
"Gerbillus gerbillus"
"Gerbillus gleadowi"
"Gerbillus grobbeni"
"Gerbillus harwoodi"
"Gerbillus henleyi"
"Gerbillus hesperinus"
"Gerbillus hoogstraali"
"Gerbillus jamesi"
"Gerbillus latastei"
"Gerbillus lowei"
"Gerbillus mackilligini"
"Gerbillus maghrebi"
"Gerbillus mauritaniae"
"Gerbillus mesopotamiae"
"Gerbillus muriculus"
"Gerbillus nancillus"
"Gerbillus nanus"
"Gerbillus nigeriae"
"Gerbillus occiduus"
"Gerbillus poecilops"
"Gerbillus principulus"
"Gerbillus pulvinatus"
"Gerbillus pusillus"
"Gerbillus pyramidum"
"Gerbillus rosalinda"
"Gerbillus rupicola"
"Gerbillus simoni"
"Gerbillus somalicus"
"Gerbillus stigmonyx"
"Gerbillus syrticus"
"Gerbillus tarabuli"
"Gerbillus vivax"
"Gerbillus watersi"
"Meriones arimalius"
"Meriones crassus"
"Meriones grandis"
"Meriones hurrianae"
"Meriones libycus"
"Meriones meridianus"
"Meriones penicilliger"
"Meriones persicus"
"Meriones psammophilus"
"Meriones rex"
"Meriones sacramenti"
"Meriones shawii"
"Meriones tamariscinus"
"Meriones tristrami"
"Meriones unguiculatus"
"Meriones vinogradovi"
"Meriones zarudnyi"
"Microdillus peeli"
"Psammomys obesus"
"Psammomys vexillaris"
"Rhombomys opimus"
"Sekeetamys calurus"
"Taterillus arenarius"
"Taterillus congicus"
"Taterillus emini"
"Taterillus gracilis"
"Taterillus lacustris"
"Taterillus petteri"
"Taterillus pygargus"
"Taterillus tranieri"
"Desmodillus auricularis"
"Gerbilliscus afer"
"Gerbilliscus boehmi"
"Gerbilliscus brantsii"
"Gerbilliscus gambianus"
"Gerbilliscus giffardi"
"Gerbilliscus guineae"
"Gerbilliscus inclusus"
"Gerbilliscus kempii"
"Gerbilliscus leucogaster"
"Gerbilliscus nigricaudus"
"Gerbilliscus paeba"
"Gerbilliscus phillipsi"
"Gerbilliscus robustus"
"Gerbilliscus setzeri"
"Gerbilliscus tytonis"
"Gerbilliscus validus"
"Gerbilliscus vallinus"
"Gerbilliscus vicinus"
"Tatera indica"
"Leimacomys buettneri"
"Lophiomys imhausi"
"Apodemus agrarius"
"Apodemus alpicola"
"Apodemus argenteus"
"Apodemus chevrieri"
"Apodemus draco"
"Apodemus epimelas"
"Apodemus flavicollis"
"Apodemus gurkha"
"Apodemus hyrcanicus"
"Apodemus ilex"
"Apodemus latronum"
"Apodemus mystacinus"
"Apodemus nigrus"
"Apodemus pallipes"
"Apodemus peninsulae"
"Apodemus ponticus"
"Apodemus rusiges"
"Apodemus semotus"
"Apodemus speciosus"
"Apodemus sylvaticus"
"Apodemus uralensis"
"Apodemus witherbyi"
"Tokudaia muenninki"
"Tokudaia osimensis"
"Tokudaia tokunoshimensis"
"Aethomys bocagei"
"Aethomys chrysophilus"
"Aethomys hindei"
"Aethomys ineptus"
"Aethomys kaiseri"
"Aethomys nyikae"
"Aethomys silindensis"
"Aethomys stannarius"
"Aethomys thomasi"
"Arvicanthis abyssinicus"
"Arvicanthis ansorgei"
"Arvicanthis blicki"
"Arvicanthis nairobae"
"Arvicanthis neumanni"
"Arvicanthis niloticus"
"Arvicanthis rufinus"
"Dasymys alleni"
"Dasymys cabrali"
"Dasymys capensis"
"Dasymys foxi"
"Dasymys griseifrons"
"Dasymys incomtus"
"Dasymys longipilosus"
"Dasymys medius"
"Dasymys montanus"
"Dasymys nudipes"
"Dasymys robertsii"
"Dasymys rufulus"
"Dasymys rwandae"
"Dasymys sua"
"Dephomys defua"
"Dephomys eburneae"
"Desmomys harringtoni"
"Desmomys yaldeni"
"Golunda ellioti"
"Grammomys aridulus"
"Grammomys brevirostris"
"Grammomys buntingi"
"Grammomys caniceps"
"Grammomys cometes"
"Grammomys dolichurus"
"Grammomys dryas"
"Grammomys gigas"
"Grammomys ibeanus"
"Grammomys macmillani"
"Grammomys minnae"
"Grammomys selousi"
"Hybomys basilii"
"Hybomys lunaris"
"Hybomys rufocanus"
"Hybomys univittatus"
"Lamottemys okuensis"
"Lemniscomys barbarus"
"Lemniscomys griselda"
"Lemniscomys hoogstraali"
"Lemniscomys linulus"
"Lemniscomys macculus"
"Lemniscomys mittendorfi"
"Lemniscomys rosalia"
"Lemniscomys roseveari"
"Lemniscomys striatus"
"Lemniscomys zebra"
"Micaelamys granti"
"Micaelamys namaquensis"
"Mylomys dybowskii"
"Mylomys rex"
"Oenomys hypoxanthus"
"Oenomys ornatus"
"Pelomys campanae"
"Pelomys fallax"
"Pelomys hopkinsi"
"Pelomys isseli"
"Pelomys minor"
"Rhabdomys bechuanae"
"Rhabdomys chakae"
"Rhabdomys dilectus"
"Rhabdomys intermedius"
"Rhabdomys pumilio"
"Stochomys longicaudatus"
"Thallomys loringi"
"Thallomys nigricauda"
"Thallomys paedulcus"
"Thallomys shortridgei"
"Thamnomys kempi"
"Thamnomys kuru"
"Thamnomys major"
"Thamnomys poensis"
"Thamnomys schoutedeni"
"Thamnomys venustus"
"Typomys planifrons"
"Typomys trivirgatus"
"Hapalomys delacouri"
"Hapalomys longicaudatus"
"Hapalomys suntsovi"
"Abeomelomys sevia"
"Anisomys imitator"
"Apomys abrae"
"Apomys aurorae"
"Apomys banahao"
"Apomys brownorum"
"Apomys camiguinensis"
"Apomys datae"
"Apomys gracilirostris"
"Apomys hylocoetes"
"Apomys insignis"
"Apomys iridensis"
"Apomys littoralis"
"Apomys lubangensis"
"Apomys magnus"
"Apomys microdon"
"Apomys minganensis"
"Apomys musculus"
"Apomys sacobianus"
"Apomys sierrae"
"Apomys zambalensis"
"Archboldomys luzonensis"
"Archboldomys maximus"
"Baiyankamys habbema"
"Baiyankamys shawmayeri"
"Brassomys albidens"
"Chiropodomys calamianensis"
"Chiropodomys gliroides"
"Chiropodomys karlkoopmani"
"Chiropodomys major"
"Chiropodomys muroides"
"Chiropodomys pusillus"
"Chiruromys forbesi"
"Chiruromys lamia"
"Chiruromys vates"
"Chrotomys gonzalesi"
"Chrotomys mindorensis"
"Chrotomys sibuyanensis"
"Chrotomys silaceus"
"Chrotomys whiteheadi"
"Coccymys kirrhos"
"Coccymys ruemmleri"
"Coccymys shawmayeri"
"Conilurus albipes"
"Conilurus capricornensis"
"Conilurus penicillatus"
"Coryphomys buehleri"
"Coryphomys musseri"
"Crossomys moncktoni"
"Haeromys margarettae"
"Haeromys minahassae"
"Haeromys pusillus"
"Hydromys chrysogaster"
"Hydromys hussoni"
"Hydromys neobrittanicus"
"Hydromys ziegleri"
"Hyomys dammermani"
"Hyomys goliath"
"Leggadina forresti"
"Leggadina lakedownensis"
"Leporillus apicalis"
"Leporillus conditor"
"Leptomys arfakensis"
"Leptomys elegans"
"Leptomys ernstmayri"
"Leptomys paulus"
"Leptomys signatus"
"Lorentzimys nouhuysii"
"Macruromys elegans"
"Macruromys major"
"Mallomys aroaensis"
"Mallomys gunung"
"Mallomys istapantap"
"Mallomys rothschildi"
"Mammelomys lanosus"
"Mammelomys rattoides"
"Mastacomys fuscus"
"Melomys aerosus"
"Melomys arcium"
"Melomys bannisteri"
"Melomys bougainville"
"Melomys burtoni"
"Melomys capensis"
"Melomys caurinus"
"Melomys cervinipes"
"Melomys cooperae"
"Melomys dollmani"
"Melomys fraterculus"
"Melomys frigicola"
"Melomys fulgens"
"Melomys howi"
"Melomys leucogaster"
"Melomys lutillus"
"Melomys matambuai"
"Melomys obiensis"
"Melomys paveli"
"Melomys rubicola"
"Melomys rufescens"
"Melomys spechti"
"Melomys talaudium"
"Mesembriomys gouldii"
"Mesembriomys macrurus"
"Microhydromys argenteus"
"Microhydromys richardsoni"
"Mirzamys louiseae"
"Mirzamys norahae"
"Notomys alexis"
"Notomys amplus"
"Notomys aquilo"
"Notomys cervinus"
"Notomys fuscus"
"Notomys longicaudatus"
"Notomys macrotis"
"Notomys mitchellii"
"Notomys mordax"
"Notomys robustus"
"Parahydromys asper"
"Paraleptomys rufilatus"
"Paraleptomys wilhelmina"
"Paramelomys gressitti"
"Paramelomys levipes"
"Paramelomys lorentzii"
"Paramelomys mollis"
"Paramelomys moncktoni"
"Paramelomys naso"
"Paramelomys platyops"
"Paramelomys rubex"
"Paramelomys steini"
"Pogonomelomys brassi"
"Pogonomelomys bruijnii"
"Pogonomelomys mayeri"
"Pogonomys championi"
"Pogonomys fergussoniensis"
"Pogonomys loriae"
"Pogonomys macrourus"
"Pogonomys sylvestris"
"Protochromys fellowsi"
"Pseudohydromys berniceae"
"Pseudohydromys carlae"
"Pseudohydromys eleanorae"
"Pseudohydromys ellermani"
"Pseudohydromys fuscus"
"Pseudohydromys germani"
"Pseudohydromys murinus"
"Pseudohydromys musseri"
"Pseudohydromys occidentalis"
"Pseudohydromys patriciae"
"Pseudohydromys pumehanae"
"Pseudohydromys sandrae"
"Pseudomys albocinereus"
"Pseudomys apodemoides"
"Pseudomys auritus"
"Pseudomys australis"
"Pseudomys bolami"
"Pseudomys calabyi"
"Pseudomys chapmani"
"Pseudomys delicatulus"
"Pseudomys desertor"
"Pseudomys fumeus"
"Pseudomys glaucus"
